x-entity,Anarchism,Antisemitism,Capitalism,Christianity,Communism,Conservatism,Democracy,Fascism,Feminism,Islamophobia,Left-wing politics,Liberalism,Marxism,Nationalism,Neo-Nazism,Protestantism,Right-wing politics,Secularism,Socialism,White supremacy
Austin Scott (politician) (R),0.07953193327774899,0.06114920400019759,0.05509963819990914,0.05454754028392459,0.06872771563025526,0.06875866849250825,0.0696205583357794,0.06712749944843632,0.054682495845276,0.05755308756439662,0.06373962962731687,0.0605943880923351,0.04532890181438225,0.07494980498167811,0.07993541415249115,0.0612521296517454,0.06722595651428477,0.05666705362687272,0.082792788766683,0.05751755773065197
Tom Graves (R),0.061872352699425225,0.05671498080138774,0.05046397882876312,0.047431451335829294,0.05140554153509079,0.08940406168156377,0.0664140201904358,0.06793790944475532,0.04794253990025021,0.05299795061149647,0.06359967691344473,0.05834201384122305,0.044020760288362486,0.054436493702400036,0.0829904806847425,0.0588639195560213,0.07033327735620748,0.04983797012365333,0.0704650272518297,0.04845350130357277
Paul Broun (R),0.06285740110674039,0.06681228364787753,0.05132343165408677,0.05174965008572063,0.0587568643430071,0.08569435102501273,0.07262943883768681,0.07141553143238408,0.05391299178492517,0.05665049652114248,0.08435903252574868,0.06769163408770487,0.04432163759186186,0.06249867826479107,0.0897418844215778,0.06048802586219897,0.06965598049043803,0.0754718679184389,0.07571169627109409,0.07582793843559887
Phil Gingrey (R),0.07455414143764827,0.06853207002620185,0.07292208342044554,0.04948736229823288,0.07128039562412143,0.07372320833381958,0.06733126605810384,0.08549309586109166,0.05618406612156961,0.06227572808501421,0.06776772348934249,0.07064669644489524,0.04998431900201882,0.07140427359912284,0.0929989388372372,0.05824290581157805,0.07726253835792378,0.05994305308446622,0.08197089879487987,0.07224997752531041
John Barrow (U.S. politician) (D),0.08212812103169109,0.0722407572079163,0.0663089915489004,0.055970907323605865,0.07024892275579167,0.06914514908876704,0.0826667732099286,0.07790291587258456,0.05442852454532183,0.06134933745275994,0.08592372706085541,0.08188914043577336,0.05209711540256058,0.08247815616420401,0.10588863916410936,0.07122751427097923,0.08301962605256198,0.06368909478845941,0.09407430237572403,0.07086984537512374
David Scott (D),0.07834019101071876,0.06805005502481552,0.069917558440418,0.05383874979831278,0.059818630636580675,0.0497578603101147,0.04880137942328267,0.07490383087205818,0.04659953767476695,0.04847985802473437,0.0774991089996302,0.06233601568772516,0.06407183044198758,0.06648919675048041,0.08626993847168063,0.06678764485752862,0.05144897441499082,0.047653330998978234,0.08119695568751603,0.05396478823156826
Mazie Hirono (D),0.07697443112377769,0.07037083721039536,0.057212458435488486,0.0487084224071524,0.06510657358606747,0.07991174267602244,0.09090451043755564,0.08416162319141007,0.0588443491602663,0.05300199059576567,0.07751356888483954,0.09073365138904417,0.04878088953592541,0.0713376547559592,0.1052900669378312,0.07004476860604211,0.08111586554272338,0.06509697123941187,0.08686582148774823,0.06731147049851359
Mike Simpson (R),0.08506839915418524,0.08062272375598681,0.08033460325498618,0.052625174716701986,0.08522961912962665,0.08949182452213783,0.08276527232610202,0.08099291376140108,0.060682726006633214,0.07630495772784612,0.07829881518107089,0.08049193878265608,0.07225924869850836,0.06957111000912881,0.11466933953145958,0.0645220185935595,0.09189991733674999,0.06465206883434904,0.09101729373789136,0.08812406502491213
Bobby Rush (D),0.08851751233508631,0.07195109607536015,0.0717177740784705,0.07683084629920721,0.0788775367541923,0.0905792570673804,0.08569471183611879,0.08875243373123387,0.05541446998417214,0.07865758099092943,0.08237547039366752,0.07473163055284443,0.05164860821916506,0.07527972359248271,0.11632194622687167,0.08120358993177032,0.08448392695474144,0.07319908339694621,0.09649292663103974,0.0900599692842808
Jesse Jackson Jr. (D),0.0998621045842873,0.0982519337771496,0.07812598057564885,0.0702714584622597,0.08679781285619084,0.09347547864452392,0.09165852965701474,0.09698578851438378,0.0725283603575227,0.07226634612598119,0.10174241832079367,0.10217911404160032,0.07552397816391465,0.09546558211815202,0.11561546002600742,0.08155050841681226,0.09055205576464644,0.07585278324659167,0.10825629723464993,0.08691805680598384
