x-entity;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy
Mike Michaud (D);0.03543867784253325;0.037949000860488954;0.03418347063073325;0.03074226886261169;0.04141721863182215;0.045945365613438156;0.03402753231823383;0.047433396065554;0.047400460120954196;0.04387239072232004;0.06351480267107452;0.04279646863240527;0.04431135430031055;0.03880610030918827;0.04391279205699259;0.03510766360404861;0.04863123223184865;0.04022540119499585;0.029562641764625107;0.0606303152001404
Andy Harris (politician) (R);0.04994632713599794;0.03398950981006624;0.05319298831274567;0.028977945005887545;0.04795993750466646;0.045945365613438156;0.04631773070365557;0.047433396065554;0.05404148047574749;0.036775330211152035;0.030543262334336373;0.03358783409352898;0.03362824579422629;0.03535891753424424;0.0324759971350311;0.04486545910052775;0.04863123223184865;0.03475169040692265;0.034049216539236565;0.033231050718443435
Dutch Ruppersberger (D);0.03531301141548031;0.03398950981006624;0.03360815956891876;0.028977945005887545;0.033875243713342655;0.045945365613438156;0.033457414426275645;0.047433396065554;0.03395964305775848;0.036775330211152035;0.030543262334336373;0.03358783409352898;0.03362824579422629;0.03535891753424424;0.035162534357475676;0.032564915119056154;0.04863123223184865;0.03475169040692265;0.034049216539236565;0.05474647544646043
John Sarbanes (D);0.03531301141548031;0.04436971252537712;0.03360815956891876;0.028977945005887545;0.033875243713342655;0.030870042946853006;0.033457414426275645;0.03153472221163948;0.03395964305775848;0.036775330211152035;0.030543262334336373;0.03358783409352898;0.03362824579422629;0.03535891753424424;0.035162534357475676;0.032564915119056154;0.0320597067133477;0.03475169040692265;0.034049216539236565;0.033231050718443435
Donna Edwards (D);0.03531301141548031;0.03398950981006624;0.03360815956891876;0.028977945005887545;0.033875243713342655;0.045945365613438156;0.05030615528714995;0.047433396065554;0.03395964305775848;0.036775330211152035;0.030543262334336373;0.03358783409352898;0.05014557802816137;0.03535891753424424;0.035579566161996264;0.032564915119056154;0.04863123223184865;0.03475169040692265;0.034049216539236565;0.05642182083744083
Steny Hoyer (D);0.05328682249292547;0.053785587325003305;0.05319298831274567;0.028977945005887545;0.03565442070809152;0.045945365613438156;0.043264752924274216;0.047433396065554;0.053710837905376084;0.05867995267138933;0.05445734499939942;0.03695520609902809;0.03643174330838602;0.03835992947909032;0.039118726940332776;0.03867288434141432;0.04448622951674277;0.04545384185860564;0.036823308767808295;0.05839798366305259
Roscoe Bartlett (R);0.05328682249292547;0.04436971252537712;0.05319298831274567;0.028977945005887545;0.033875243713342655;0.045945365613438156;0.033457414426275645;0.047433396065554;0.05571543561824799;0.036775330211152035;0.030543262334336373;0.03358783409352898;0.03362824579422629;0.03535891753424424;0.03746235335250784;0.037014499172258665;0.04863123223184865;0.05395677527946107;0.034049216539236565;0.033231050718443435
Elijah Cummings (D);0.05328682249292547;0.03398950981006624;0.05319298831274567;0.028977945005887545;0.033875243713342655;0.045945365613438156;0.05129137440679194;0.047433396065554;0.03395964305775848;0.036775330211152035;0.030543262334336373;0.03358783409352898;0.03362824579422629;0.03535891753424424;0.035162534357475676;0.032564915119056154;0.04863123223184865;0.03475169040692265;0.034049216539236565;0.033231050718443435
Chris Van Hollen (D);0.04426872354507169;0.03330054092555864;0.04823000717515685;0.03458601825783996;0.04644656101697109;0.045945365613438156;0.04522062031488255;0.04818654564785153;0.03887224127975067;0.04775810199631041;0.039716003101299795;0.045459196441202714;0.046977505081930465;0.04839308291990114;0.039118726940332776;0.03680260724020117;0.04857082213613023;0.04101523375476465;0.036553660229802915;0.05019787946219848
John Olver (D);0.03399922052906715;0.04436971252537712;0.034531481231591075;0.030611086487282915;0.0330669428653191;0.045945365613438156;0.033562571265582104;0.047433396065554;0.03303416936806232;0.045956670805323785;0.030630874565866172;0.03394024215996146;0.033734480927766534;0.030637617998718246;0.042896026689103216;0.033703468310200387;0.04863123223184865;0.03486515423932887;0.03282615130908295;0.039218110380386945
